inst_a,inst_b,openalex_a,openalex_b,year,weight,citation_weight
d5b58b79-7727-4cac-b9d6-1735e93b2968,0e3df575-bd15-41f1-821e-51c48763aa57,I191972202,I68891433,2022,18,454
8a91aa93-1bba-4381-a03c-d032be364f69,0e3df575-bd15-41f1-821e-51c48763aa57,I5847235,I68891433,2022,11,375
0e3df575-bd15-41f1-821e-51c48763aa57,e1b3f8dc-6b5d-403e-ac6f-b1a3573c4021,I68891433,I77501641,2022,4,271
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,0e3df575-bd15-41f1-821e-51c48763aa57,I1317621060,I68891433,2015,10,340
0e3df575-bd15-41f1-821e-51c48763aa57,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I68891433,I99552915,2019,2,236
92004806-cba2-4966-9ebf-9f31bc5a9597,0e3df575-bd15-41f1-821e-51c48763aa57,I64295750,I68891433,2016,4,243
e9cc852d-c229-4457-a316-e8f38255c048,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I145894827,I99364266,2017,12,1629
e9cc852d-c229-4457-a316-e8f38255c048,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I145894827,I99364266,2016,11,1250
e9cc852d-c229-4457-a316-e8f38255c048,2050b90e-0227-468a-8571-63864a963f7c,I145894827,I51452335,2015,2,507
e9cc852d-c229-4457-a316-e8f38255c048,6627a151-3a0d-44f3-adf4-d5255e5a4cc9,I145894827,I170979836,2015,26,1145
e9cc852d-c229-4457-a316-e8f38255c048,6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,I145894827,I189109744,2021,28,751
e9cc852d-c229-4457-a316-e8f38255c048,7693ea92-ef4b-486f-96c6-89db3749c43e,I145894827,I885392262,2021,2,393
e9cc852d-c229-4457-a316-e8f38255c048,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I145894827,I99364266,2021,14,588
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,e9cc852d-c229-4457-a316-e8f38255c048,I1317621060,I145894827,2022,17,468
e9cc852d-c229-4457-a316-e8f38255c048,6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,I145894827,I189109744,2020,19,782
e9cc852d-c229-4457-a316-e8f38255c048,a216703f-5b10-44cb-8fe0-11f6ff1cd1bd,I145894827,I155837530,2018,20,758
e9cc852d-c229-4457-a316-e8f38255c048,0d8fc077-1885-4fe9-a175-49b042facab9,I145894827,I6498739,2021,17,429
e9cc852d-c229-4457-a316-e8f38255c048,6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,I145894827,I189109744,2016,14,835
e9cc852d-c229-4457-a316-e8f38255c048,6627a151-3a0d-44f3-adf4-d5255e5a4cc9,I145894827,I170979836,2016,40,1488
e9cc852d-c229-4457-a316-e8f38255c048,edf10c4c-ca24-4805-b33c-ddf5428d22ff,I145894827,I16292982,2018,26,533
e9cc852d-c229-4457-a316-e8f38255c048,cb03a5e5-b2f5-4e95-af9f-a170aab03713,I145894827,I165998391,2017,4,319
e9cc852d-c229-4457-a316-e8f38255c048,edf10c4c-ca24-4805-b33c-ddf5428d22ff,I145894827,I16292982,2017,25,691
e9cc852d-c229-4457-a316-e8f38255c048,5bcb34a1-ac72-47e1-9dd5-b295d7e8664f,I145894827,I154549908,2015,7,311
5866f537-6318-4586-bf6d-4433c5b4bbf7,e9cc852d-c229-4457-a316-e8f38255c048,I122964287,I145894827,2019,3,256
49837a23-0599-4a35-a43f-15be413cc1a0,1a4bb242-813a-46c1-8f5a-8782d5040d19,I162827531,I169877490,2016,44,2070
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,49837a23-0599-4a35-a43f-15be413cc1a0,I1317621060,I162827531,2023,17,373
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,7b3d00a5-49ca-420b-a758-0534ef4fedc2,I1317621060,I4210109292,2023,20,574
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,f6a0e07c-58dc-463e-8e04-d8d08a9a7342,I1317621060,I4210127441,2023,4,373
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I1317621060,I99552915,2023,3,354
49837a23-0599-4a35-a43f-15be413cc1a0,7b3d00a5-49ca-420b-a758-0534ef4fedc2,I162827531,I4210109292,2023,3,355
49837a23-0599-4a35-a43f-15be413cc1a0,f6a0e07c-58dc-463e-8e04-d8d08a9a7342,I162827531,I4210127441,2023,5,333
49837a23-0599-4a35-a43f-15be413cc1a0,3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,I162827531,I200207707,2016,9,407
49837a23-0599-4a35-a43f-15be413cc1a0,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I162827531,I99364266,2016,13,585
3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I200207707,I99364266,2016,4,346
49837a23-0599-4a35-a43f-15be413cc1a0,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I162827531,I24676775,2018,22,523
49837a23-0599-4a35-a43f-15be413cc1a0,c4ff2815-fe99-4fc1-a6c3-402ac6322a76,I162827531,I27674431,2017,5,311
b539f583-d8d6-437c-9ae4-5807681767b9,49837a23-0599-4a35-a43f-15be413cc1a0,I11947397,I162827531,2024,19,274
b539f583-d8d6-437c-9ae4-5807681767b9,c7f37aac-de96-454a-bf3d-af0ff418e79e,I11947397,I164861460,2024,6,233
49837a23-0599-4a35-a43f-15be413cc1a0,c7f37aac-de96-454a-bf3d-af0ff418e79e,I162827531,I164861460,2024,14,376
80153acc-b176-42b7-b0f1-dd40b152084d,47b972a6-fdf5-499c-a99f-fd0fedb15993,I215927,I85461943,2023,35,938
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,47b972a6-fdf5-499c-a99f-fd0fedb15993,I145286018,I85461943,2018,6,585
c7f37aac-de96-454a-bf3d-af0ff418e79e,47b972a6-fdf5-499c-a99f-fd0fedb15993,I164861460,I85461943,2019,4,483
62ed1d2c-52ae-4ba2-8c99-95f009b95972,47b972a6-fdf5-499c-a99f-fd0fedb15993,I24676775,I85461943,2019,3,783
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,4dec3aaa-d6ae-4b77-ac09-50d7bdc68bb2,I145286018,I43814544,2015,5,320
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,47b972a6-fdf5-499c-a99f-fd0fedb15993,I145286018,I85461943,2015,3,305
4dec3aaa-d6ae-4b77-ac09-50d7bdc68bb2,47b972a6-fdf5-499c-a99f-fd0fedb15993,I43814544,I85461943,2015,3,307
fb160d73-523e-4f2a-8052-11f55f43e268,47b972a6-fdf5-499c-a99f-fd0fedb15993,I175691731,I85461943,2023,11,425
a281fcbb-f4c9-4634-9e3a-a1aa7b0c9321,47b972a6-fdf5-499c-a99f-fd0fedb15993,I65220239,I85461943,2021,6,309
5cb3587e-a197-4ece-8d45-9f364c87990f,47b972a6-fdf5-499c-a99f-fd0fedb15993,I19716509,I85461943,2023,5,441
5cb3587e-a197-4ece-8d45-9f364c87990f,5bc14c1f-47f1-4ec9-89ba-e678e7ee486c,I19716509,I878213199,2023,2,295
5cb3587e-a197-4ece-8d45-9f364c87990f,d601a25e-5d3b-4d71-aa65-699b49346b71,I19716509,I887998513,2023,2,295
47b972a6-fdf5-499c-a99f-fd0fedb15993,5bc14c1f-47f1-4ec9-89ba-e678e7ee486c,I85461943,I878213199,2023,9,658
47b972a6-fdf5-499c-a99f-fd0fedb15993,d601a25e-5d3b-4d71-aa65-699b49346b71,I85461943,I887998513,2023,10,462
5bc14c1f-47f1-4ec9-89ba-e678e7ee486c,d601a25e-5d3b-4d71-aa65-699b49346b71,I878213199,I887998513,2023,32,469
62ed1d2c-52ae-4ba2-8c99-95f009b95972,736be13b-21db-4757-bfac-35c77c891892,I24676775,I33585257,2016,49,1066
62ed1d2c-52ae-4ba2-8c99-95f009b95972,47b972a6-fdf5-499c-a99f-fd0fedb15993,I24676775,I85461943,2016,2,225
736be13b-21db-4757-bfac-35c77c891892,47b972a6-fdf5-499c-a99f-fd0fedb15993,I33585257,I85461943,2021,42,1332
47b972a6-fdf5-499c-a99f-fd0fedb15993,fd56c1b8-3390-4d13-9121-2b061d0b11ac,I85461943,I876193797,2019,16,822
4521b7d6-9c9f-41f9-8061-593ae0c361dc,47b972a6-fdf5-499c-a99f-fd0fedb15993,I106826634,I85461943,2021,5,403
47b972a6-fdf5-499c-a99f-fd0fedb15993,fd56c1b8-3390-4d13-9121-2b061d0b11ac,I85461943,I876193797,2023,75,838
62ed1d2c-52ae-4ba2-8c99-95f009b95972,47b972a6-fdf5-499c-a99f-fd0fedb15993,I24676775,I85461943,2020,10,328
62ed1d2c-52ae-4ba2-8c99-95f009b95972,fd56c1b8-3390-4d13-9121-2b061d0b11ac,I24676775,I876193797,2020,31,621
47b972a6-fdf5-499c-a99f-fd0fedb15993,fd56c1b8-3390-4d13-9121-2b061d0b11ac,I85461943,I876193797,2020,20,724
736be13b-21db-4757-bfac-35c77c891892,47b972a6-fdf5-499c-a99f-fd0fedb15993,I33585257,I85461943,2019,26,1062
eee22ec4-aa39-45b3-95e0-7f6250924a00,736be13b-21db-4757-bfac-35c77c891892,I1330855593,I33585257,2021,21,343
eee22ec4-aa39-45b3-95e0-7f6250924a00,47b972a6-fdf5-499c-a99f-fd0fedb15993,I1330855593,I85461943,2021,31,600
620c0800-344d-45c2-8c05-b0876f7dac8f,149ca745-c80a-4eb3-97bd-36ad7d8e4b2b,I172917736,I4210108783,2017,19,1229
620c0800-344d-45c2-8c05-b0876f7dac8f,131f1481-eede-4a15-a738-57b4c90b26ad,I172917736,I45294948,2017,6,1116
149ca745-c80a-4eb3-97bd-36ad7d8e4b2b,131f1481-eede-4a15-a738-57b4c90b26ad,I4210108783,I45294948,2017,5,982
131f1481-eede-4a15-a738-57b4c90b26ad,d8caf76d-8ea5-44f6-939d-e450309d2de1,I45294948,I76414455,2017,3,943
131f1481-eede-4a15-a738-57b4c90b26ad,2050b90e-0227-468a-8571-63864a963f7c,I45294948,I51452335,2019,46,2245
131f1481-eede-4a15-a738-57b4c90b26ad,2050b90e-0227-468a-8571-63864a963f7c,I45294948,I51452335,2021,67,1529
131f1481-eede-4a15-a738-57b4c90b26ad,2050b90e-0227-468a-8571-63864a963f7c,I45294948,I51452335,2018,43,1594
620c0800-344d-45c2-8c05-b0876f7dac8f,149ca745-c80a-4eb3-97bd-36ad7d8e4b2b,I172917736,I4210108783,2020,39,973
620c0800-344d-45c2-8c05-b0876f7dac8f,131f1481-eede-4a15-a738-57b4c90b26ad,I172917736,I45294948,2020,16,779
149ca745-c80a-4eb3-97bd-36ad7d8e4b2b,131f1481-eede-4a15-a738-57b4c90b26ad,I4210108783,I45294948,2020,7,448
131f1481-eede-4a15-a738-57b4c90b26ad,2050b90e-0227-468a-8571-63864a963f7c,I45294948,I51452335,2023,51,865
131f1481-eede-4a15-a738-57b4c90b26ad,2050b90e-0227-468a-8571-63864a963f7c,I45294948,I51452335,2020,61,2013
131f1481-eede-4a15-a738-57b4c90b26ad,0e011302-5676-4cf1-95b3-f0adc82f6893,I45294948,I51317819,2019,36,895
131f1481-eede-4a15-a738-57b4c90b26ad,0e011302-5676-4cf1-95b3-f0adc82f6893,I45294948,I51317819,2022,61,681
131f1481-eede-4a15-a738-57b4c90b26ad,2050b90e-0227-468a-8571-63864a963f7c,I45294948,I51452335,2016,44,1328
131f1481-eede-4a15-a738-57b4c90b26ad,672214f6-22a9-4d55-8c6c-5b28a5159516,I45294948,I91357014,2020,10,298
38518a3c-9425-41d0-8068-2e2332a46de1,282dc4ff-9668-4730-a565-5fc0ae4aa9f3,I129734738,I4210106490,2021,706,4454
38518a3c-9425-41d0-8068-2e2332a46de1,131f1481-eede-4a15-a738-57b4c90b26ad,I129734738,I45294948,2021,49,812
38518a3c-9425-41d0-8068-2e2332a46de1,2dbad614-cedc-4bdc-a02e-8a66054a8bd9,I129734738,I63739035,2021,761,4555
282dc4ff-9668-4730-a565-5fc0ae4aa9f3,131f1481-eede-4a15-a738-57b4c90b26ad,I4210106490,I45294948,2021,53,1152
282dc4ff-9668-4730-a565-5fc0ae4aa9f3,2dbad614-cedc-4bdc-a02e-8a66054a8bd9,I4210106490,I63739035,2021,750,5274
338f6c5e-2956-40cf-80ce-2047521fc9ef,e9cc852d-c229-4457-a316-e8f38255c048,I115715567,I145894827,2016,23,690
338f6c5e-2956-40cf-80ce-2047521fc9ef,131f1481-eede-4a15-a738-57b4c90b26ad,I115715567,I45294948,2016,2,260
e9cc852d-c229-4457-a316-e8f38255c048,131f1481-eede-4a15-a738-57b4c90b26ad,I145894827,I45294948,2016,2,260
4d6717be-0714-4972-b1d4-571c58d9a46f,131f1481-eede-4a15-a738-57b4c90b26ad,I110166357,I45294948,2019,8,643
131f1481-eede-4a15-a738-57b4c90b26ad,2050b90e-0227-468a-8571-63864a963f7c,I45294948,I51452335,2015,42,768
129be347-f8df-4fd2-b553-37ff0fd31af1,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I94234084,I99364266,2015,3,814
129be347-f8df-4fd2-b553-37ff0fd31af1,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I94234084,I99364266,2016,7,762
aa83bbde-9db5-4ca5-ab64-f2cec6d6f46f,129be347-f8df-4fd2-b553-37ff0fd31af1,I119241673,I94234084,2017,6,493
92004806-cba2-4966-9ebf-9f31bc5a9597,129be347-f8df-4fd2-b553-37ff0fd31af1,I64295750,I94234084,2022,19,301
129be347-f8df-4fd2-b553-37ff0fd31af1,e98e91f3-ef30-41ea-b7e9-c708270266ba,I94234084,I9579091,2017,8,264
f755a6a4-7f5e-4286-a36e-f3db5550661d,129be347-f8df-4fd2-b553-37ff0fd31af1,I154851008,I94234084,2017,18,467
5f90b565-15b8-4035-ab58-963431c3275d,129be347-f8df-4fd2-b553-37ff0fd31af1,I56404289,I94234084,2020,11,315
672214f6-22a9-4d55-8c6c-5b28a5159516,129be347-f8df-4fd2-b553-37ff0fd31af1,I91357014,I94234084,2020,14,454
92004806-cba2-4966-9ebf-9f31bc5a9597,129be347-f8df-4fd2-b553-37ff0fd31af1,I64295750,I94234084,2020,11,546
5bcb34a1-ac72-47e1-9dd5-b295d7e8664f,129be347-f8df-4fd2-b553-37ff0fd31af1,I154549908,I94234084,2020,9,248
f755a6a4-7f5e-4286-a36e-f3db5550661d,129be347-f8df-4fd2-b553-37ff0fd31af1,I154851008,I94234084,2018,13,362
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,129be347-f8df-4fd2-b553-37ff0fd31af1,I1317621060,I94234084,2020,9,357
b539f583-d8d6-437c-9ae4-5807681767b9,129be347-f8df-4fd2-b553-37ff0fd31af1,I11947397,I94234084,2018,9,515
fd56c1b8-3390-4d13-9121-2b061d0b11ac,129be347-f8df-4fd2-b553-37ff0fd31af1,I876193797,I94234084,2020,3,218
e9cc852d-c229-4457-a316-e8f38255c048,f6a0e07c-58dc-463e-8e04-d8d08a9a7342,I145894827,I4210127441,2021,6,221
e9cc852d-c229-4457-a316-e8f38255c048,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I145894827,I59270414,2021,28,543
e9cc852d-c229-4457-a316-e8f38255c048,92004806-cba2-4966-9ebf-9f31bc5a9597,I145894827,I64295750,2021,9,395
e9cc852d-c229-4457-a316-e8f38255c048,129be347-f8df-4fd2-b553-37ff0fd31af1,I145894827,I94234084,2021,28,683
f6a0e07c-58dc-463e-8e04-d8d08a9a7342,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I4210127441,I59270414,2021,3,252
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,92004806-cba2-4966-9ebf-9f31bc5a9597,I59270414,I64295750,2021,2,164
6fb57ff7-f044-4eb9-b7d6-bebdef022df4,129be347-f8df-4fd2-b553-37ff0fd31af1,I59270414,I94234084,2021,34,728
92004806-cba2-4966-9ebf-9f31bc5a9597,129be347-f8df-4fd2-b553-37ff0fd31af1,I64295750,I94234084,2021,13,291
b539f583-d8d6-437c-9ae4-5807681767b9,49837a23-0599-4a35-a43f-15be413cc1a0,I11947397,I162827531,2018,27,737
49837a23-0599-4a35-a43f-15be413cc1a0,129be347-f8df-4fd2-b553-37ff0fd31af1,I162827531,I94234084,2018,19,636
672214f6-22a9-4d55-8c6c-5b28a5159516,129be347-f8df-4fd2-b553-37ff0fd31af1,I91357014,I94234084,2022,30,560
c7f37aac-de96-454a-bf3d-af0ff418e79e,d8caf76d-8ea5-44f6-939d-e450309d2de1,I164861460,I76414455,2018,422,4937
c7f37aac-de96-454a-bf3d-af0ff418e79e,5f71086b-ce24-4741-89c7-c8583ab5948c,I164861460,I8977528,2023,9,463
c7f37aac-de96-454a-bf3d-af0ff418e79e,d8caf76d-8ea5-44f6-939d-e450309d2de1,I164861460,I76414455,2017,364,4240
c7f37aac-de96-454a-bf3d-af0ff418e79e,d8caf76d-8ea5-44f6-939d-e450309d2de1,I164861460,I76414455,2020,548,5781
c7f37aac-de96-454a-bf3d-af0ff418e79e,2050b90e-0227-468a-8571-63864a963f7c,I164861460,I51452335,2016,3,367
c7f37aac-de96-454a-bf3d-af0ff418e79e,d8caf76d-8ea5-44f6-939d-e450309d2de1,I164861460,I76414455,2016,363,4058
2050b90e-0227-468a-8571-63864a963f7c,d8caf76d-8ea5-44f6-939d-e450309d2de1,I51452335,I76414455,2016,3,360
d653d230-8e4e-4388-b50b-790fea6d666f,c7f37aac-de96-454a-bf3d-af0ff418e79e,I11880225,I164861460,2016,29,831
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,c7f37aac-de96-454a-bf3d-af0ff418e79e,I145286018,I164861460,2018,2,300
c7f37aac-de96-454a-bf3d-af0ff418e79e,6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,I164861460,I83205935,2024,24,365
1067ba73-ff68-46c5-b68e-4bf7cda57988,c7f37aac-de96-454a-bf3d-af0ff418e79e,I110360157,I164861460,2024,22,358
dc14b8e6-72b8-4c26-bec4-815435b7b8b7,c7f37aac-de96-454a-bf3d-af0ff418e79e,I152429107,I164861460,2021,2,238
c7f37aac-de96-454a-bf3d-af0ff418e79e,5aa5a4ff-8b68-4a33-87ae-4dce4f3d4a91,I164861460,I81556334,2019,5,304
c7f37aac-de96-454a-bf3d-af0ff418e79e,2050b90e-0227-468a-8571-63864a963f7c,I164861460,I51452335,2015,13,319
c7f37aac-de96-454a-bf3d-af0ff418e79e,d8caf76d-8ea5-44f6-939d-e450309d2de1,I164861460,I76414455,2015,365,4348
2050b90e-0227-468a-8571-63864a963f7c,d8caf76d-8ea5-44f6-939d-e450309d2de1,I51452335,I76414455,2015,12,326
c7f37aac-de96-454a-bf3d-af0ff418e79e,e53966df-0e1d-4551-bffd-ab1bde3800e4,I164861460,I244572783,2023,5,227
c7f37aac-de96-454a-bf3d-af0ff418e79e,5bc14c1f-47f1-4ec9-89ba-e678e7ee486c,I164861460,I878213199,2023,6,267
e53966df-0e1d-4551-bffd-ab1bde3800e4,5bc14c1f-47f1-4ec9-89ba-e678e7ee486c,I244572783,I878213199,2023,41,311
4d6717be-0714-4972-b1d4-571c58d9a46f,c7f37aac-de96-454a-bf3d-af0ff418e79e,I110166357,I164861460,2015,3,206
c7f37aac-de96-454a-bf3d-af0ff418e79e,2dbad614-cedc-4bdc-a02e-8a66054a8bd9,I164861460,I63739035,2017,4,245
c7f37aac-de96-454a-bf3d-af0ff418e79e,6fb57ff7-f044-4eb9-b7d6-bebdef022df4,I164861460,I59270414,2020,11,450
d653d230-8e4e-4388-b50b-790fea6d666f,c7f37aac-de96-454a-bf3d-af0ff418e79e,I11880225,I164861460,2018,19,438
c7f37aac-de96-454a-bf3d-af0ff418e79e,ac8b1844-88b8-465a-9729-6f0ca11190f9,I164861460,I74319210,2022,5,210
f755a6a4-7f5e-4286-a36e-f3db5550661d,d031820e-53e0-49a4-b0c5-edb3a7724b8a,I154851008,I60054993,2015,19,1410
f755a6a4-7f5e-4286-a36e-f3db5550661d,0d8fc077-1885-4fe9-a175-49b042facab9,I154851008,I6498739,2023,2,610
f755a6a4-7f5e-4286-a36e-f3db5550661d,d031820e-53e0-49a4-b0c5-edb3a7724b8a,I154851008,I60054993,2019,12,532
f755a6a4-7f5e-4286-a36e-f3db5550661d,cb1e371e-ffd1-4175-974b-b91e8cbe4ea1,I154851008,I155125381,2019,3,399
5bcb34a1-ac72-47e1-9dd5-b295d7e8664f,f755a6a4-7f5e-4286-a36e-f3db5550661d,I154549908,I154851008,2020,10,621
5bcb34a1-ac72-47e1-9dd5-b295d7e8664f,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I154549908,I99729588,2020,4,475
f755a6a4-7f5e-4286-a36e-f3db5550661d,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I154851008,I99729588,2020,12,763
f755a6a4-7f5e-4286-a36e-f3db5550661d,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I154851008,I99729588,2018,48,1800
f755a6a4-7f5e-4286-a36e-f3db5550661d,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I154851008,I99364266,2019,6,338
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,f755a6a4-7f5e-4286-a36e-f3db5550661d,I1317621060,I154851008,2021,6,375
f755a6a4-7f5e-4286-a36e-f3db5550661d,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I154851008,I99729588,2017,45,2369
f755a6a4-7f5e-4286-a36e-f3db5550661d,8a91aa93-1bba-4381-a03c-d032be364f69,I154851008,I5847235,2018,14,519
f755a6a4-7f5e-4286-a36e-f3db5550661d,e53966df-0e1d-4551-bffd-ab1bde3800e4,I154851008,I244572783,2017,4,334
bd7fc63e-4dd7-488f-8022-1332b3642dcf,f755a6a4-7f5e-4286-a36e-f3db5550661d,I106542073,I154851008,2017,11,835
4aa00129-4c2f-4e57-9053-cbf0c58dd2c1,f755a6a4-7f5e-4286-a36e-f3db5550661d,I135388327,I154851008,2017,2,227
f755a6a4-7f5e-4286-a36e-f3db5550661d,edf10c4c-ca24-4805-b33c-ddf5428d22ff,I154851008,I16292982,2019,6,383
f755a6a4-7f5e-4286-a36e-f3db5550661d,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I154851008,I99729588,2016,12,570
f755a6a4-7f5e-4286-a36e-f3db5550661d,4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,I154851008,I82571370,2020,5,270
f755a6a4-7f5e-4286-a36e-f3db5550661d,d031820e-53e0-49a4-b0c5-edb3a7724b8a,I154851008,I60054993,2016,12,487
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,2519526b-e995-469e-ae6f-8385feff245c,I145286018,I4210131147,2016,427,8434
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,2519526b-e995-469e-ae6f-8385feff245c,I145286018,I4210131147,2017,428,10715
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,2519526b-e995-469e-ae6f-8385feff245c,I145286018,I4210131147,2015,263,4554
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I145286018,I99364266,2019,7,570
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I145286018,I24676775,2020,22,526
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,74aaf314-5e8c-4cde-9333-83e97345070d,I145286018,I4076070,2018,10,464
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I145286018,I99729588,2021,8,330
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,I145286018,I189109744,2017,2,299
6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,2519526b-e995-469e-ae6f-8385feff245c,I189109744,I4210131147,2017,4,386
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,736be13b-21db-4757-bfac-35c77c891892,I145286018,I33585257,2017,22,993
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,74aaf314-5e8c-4cde-9333-83e97345070d,I145286018,I4076070,2017,19,499
736be13b-21db-4757-bfac-35c77c891892,74aaf314-5e8c-4cde-9333-83e97345070d,I33585257,I4076070,2017,56,1942
736be13b-21db-4757-bfac-35c77c891892,2519526b-e995-469e-ae6f-8385feff245c,I33585257,I4210131147,2017,34,1180
74aaf314-5e8c-4cde-9333-83e97345070d,2519526b-e995-469e-ae6f-8385feff245c,I4076070,I4210131147,2017,18,488
eee22ec4-aa39-45b3-95e0-7f6250924a00,93e1f5b3-3c8f-4e18-a29b-afa586e5d865,I1330855593,I145286018,2018,16,582
eee22ec4-aa39-45b3-95e0-7f6250924a00,4dec3aaa-d6ae-4b77-ac09-50d7bdc68bb2,I1330855593,I43814544,2018,6,336
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,4dec3aaa-d6ae-4b77-ac09-50d7bdc68bb2,I145286018,I43814544,2018,18,354
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,80153acc-b176-42b7-b0f1-dd40b152084d,I145286018,I215927,2016,7,300
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,736be13b-21db-4757-bfac-35c77c891892,I145286018,I33585257,2016,20,812
80153acc-b176-42b7-b0f1-dd40b152084d,736be13b-21db-4757-bfac-35c77c891892,I215927,I33585257,2016,32,892
80153acc-b176-42b7-b0f1-dd40b152084d,2519526b-e995-469e-ae6f-8385feff245c,I215927,I4210131147,2016,8,300
736be13b-21db-4757-bfac-35c77c891892,2519526b-e995-469e-ae6f-8385feff245c,I33585257,I4210131147,2016,29,908
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,dc14b8e6-72b8-4c26-bec4-815435b7b8b7,I145286018,I152429107,2020,3,178
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,cb1e371e-ffd1-4175-974b-b91e8cbe4ea1,I145286018,I155125381,2023,13,242
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,4dec3aaa-d6ae-4b77-ac09-50d7bdc68bb2,I145286018,I43814544,2023,82,656
cb1e371e-ffd1-4175-974b-b91e8cbe4ea1,4dec3aaa-d6ae-4b77-ac09-50d7bdc68bb2,I155125381,I43814544,2023,3,187
d653d230-8e4e-4388-b50b-790fea6d666f,93e1f5b3-3c8f-4e18-a29b-afa586e5d865,I11880225,I145286018,2018,2,166
1067ba73-ff68-46c5-b68e-4bf7cda57988,93e1f5b3-3c8f-4e18-a29b-afa586e5d865,I110360157,I145286018,2021,4,325
c9e12928-adad-470b-bcc3-a64f958bd34b,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I76777374,I99552915,2022,1005,1433
1a4bb242-813a-46c1-8f5a-8782d5040d19,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I169877490,I99552915,2016,2,305
6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I83205935,I99552915,2016,7,416
6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I83205935,I99552915,2019,14,432
4d6717be-0714-4972-b1d4-571c58d9a46f,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I110166357,I99552915,2021,4,146
b2d3eebd-0307-42ad-9f36-2a10b73de285,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I168893459,I99552915,2015,2,149
fef15cf2-3c2a-4059-85a5-f9737b912a4c,8a91aa93-1bba-4381-a03c-d032be364f69,I101407740,I5847235,2023,21,496
fef15cf2-3c2a-4059-85a5-f9737b912a4c,4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,I101407740,I82571370,2023,42,537
